business_id,name,address,city,state,postal_code,stars,hyperlink
kWrn-inIIahiSFWft-13qQ,Arugula Ristorante at Cold Point Village,2350 Butler Pike,Plymouth Meeting,PA,19462.0,4.0,https://storage.googleapis.com/2024capstone51/photos/g4QTLPHuzbZ2TFg3RB0Fkg.jpg
u2-AUzKkJIRm8uNgD-mRlQ,Rochester's Barbecue & Grill,130 White Horse Pike N,Lawnside,NJ,8045.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
NyqI81Wx_d16I357OSLQ1Q,Burger Bar,3334 Federal St,Camden,NJ,8105.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Ptu6lxUcOvWs7qhldG20Sg,Bloom Southern Kitchen,123 Pottstown Pike,Chester Springs,PA,19425.0,4.5,https://storage.googleapis.com/2024capstone51/photos/PVK8NmHF8ygabGbzY2u63A.jpg
ctHjyadbDQAtUFfkcAFEHw,Zahav,237 St James Pl,Philadelphia,PA,19106.0,4.5,https://storage.googleapis.com/2024capstone51/photos/m-fL2mAH4FcwM2CweEkuZw.jpg
2pDXWt8KnncH7FEHL25NvA,IL Granaio,711 Concord Rd,Glen Mills,PA,19342.0,4.5,https://storage.googleapis.com/2024capstone51/photos/bHKzjJPKvTDDPQoM5j7amw.jpg
849vV4133tI82lNWCZinOA,Reggae Reggae Vibes,517 W Girard Ave,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Ao5ZKJDcMBZyUhd9R2hUHQ.jpg
s28vCG365GHnGkWDSSsZUA,Stinger’s Waterfront,401 Swarthmore Ave,Ridley Park,PA,19078.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QjQU9HNZcmwiLjjSDIR6zw.jpg
g8OyaT2RL8JCKItDExcFug,Blackfish,119 Fayette St,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Sw_iIM8iKqfOMQ_7DypDjA.jpg
H0tVJV7M5lb0bE5vDZd6KQ,Pho Son,4015 Concord Pike,Wilmington,DE,19803.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ZabkbBzscq6GJNtsYZZwrg,Amici Restaurant,312 Kresson Rd,Cherry Hill,NJ,8034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/IECMOjwoaKpsiQxycRFMCw.jpg
elNr6gSmjopx96cylXVnVw,Lansdale Tavern,839 W Main St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/DBP7yRPoCgHygAqA_8oKXg.jpg
-RGQ1876a50Xx4lO2epFGg,Lady and the Shallot,960 Spruce St,Trenton,NJ,8648.0,4.5,https://storage.googleapis.com/2024capstone51/photos/QwI8haupyQdVQhmxCusnAg.jpg
jREUbQSPxCd3lS0AouzTzg,The Burger Shop,162 N Main St,Souderton,PA,18964.0,4.0,https://storage.googleapis.com/2024capstone51/photos/UaLd8wbDWMU4SyfDii7hSA.jpg
GAuweBrcC_wK3a0UhZjwfA,Loco Pez,2401 E Norris St,Philadelphia,PA,19125.0,4.0,https://storage.googleapis.com/2024capstone51/photos/S9Xlj9dO-ZBK2k6h6WxMWg.jpg
AwJSBic0QvXFdPlTi5LATA,Delco's Original Steaks & Hoagies,152 Painters Crossing,Chadds Ford,PA,19317.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Be_1Vt6B9gk9z6CkWgt1Ew.jpg
5DDdiTlpK6Z2fqFs4uSTQQ,Iron Hill Brewery & Restaurant,130 E Bridge St,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7PExeWYVxr0u190dpOVqDw.jpg
eiw-WVZskBywwHn40urBKA,La Villa Pizza & Family Restaurant,21 S Pennsylvania Ave,Morrisville,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/8lbtr5b5EAvQH6S8HX2m-A.jpg
RUWCx8WPhq4JwQjv_eGZ8g,Velvet Sky Bakery,307 Leedom St,Jenkintown,PA,19046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/usV66v2i-rqLO8GT8h8ThQ.jpg
Ku2b7oA9s56mHoflb5lJ2w,Alma Del Mar,1007 S 9th St,Philadelphia,PA,19147.0,5.0,https://storage.googleapis.com/2024capstone51/photos/pGX0QuboLsb4YOeP551bDQ.jpg
WAiKFc7fEE6v9eJUzuQAqw,Bagelocity & The Soup King Cafe,5611 Bensalem Blvd,Bensalem,PA,19020.0,4.0,https://storage.googleapis.com/2024capstone51/photos/977ojDkEYzgDtXsQ1gpJJw.jpg
BKHdyz9CJ2pRtM7stX-U8A,Yordana's Pizza & Pasta,5900 Bristol Emilie Rd,Levittown,PA,19057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_AqNtfBNAVv_oU7OdMLkFQ.jpg
GjjGWeQTHeYR_emlUQR9QQ,Peppe's Mexican Grill,3501 Brownsville Rd,Trevose,PA,19053.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Pf04YkvBUNRmIOjk_9-IFA.jpg
6OC8ErU_m06KABnfSXTJEA,Street Side,165 W Girard Ave,Philadelphia,PA,19123.0,4.5,https://storage.googleapis.com/2024capstone51/photos/xNOqk5yG7DR5e_qXbfHe1w.jpg
z3W2Ib6lKRFz8Vq1iMbvcQ,Dominic's Pizza,99 Route 73,Voorhees,NJ,8043.0,4.0,https://storage.googleapis.com/2024capstone51/photos/z6inkuBPLFr1k8qCF097-A.jpg
EIj6irQyq2Oeq219EkFynw,Brasil's Nightclub,112 Chestnut St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/R7eZ2wyMdGSI6l2hJcPxZg.jpg
A3Qt87F7ZaAwCW4CyyB1Fw,Dottie's Donuts,4529 Springfield Ave,Philadelphia,PA,19143.0,4.5,https://storage.googleapis.com/2024capstone51/photos/DvrIbY86jzNO0qQNoNGxtg.jpg
TyG_RravUK9gbpj3G5PNyQ,Ephesus Grill,304 E Evesham Rd,Glendora,NJ,8029.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
i8sAWCAZzWH9SGHopT_SIg,DiFabio's Market & Tap,1243 N Providence Rd,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JJRWtlCyftzHwUw9VqSexw.jpg
zJbcZW_h5v7L5W8PVGUB5w,Guilli's Pizza & Mexican Cuisine,"320 Beverly Rancocas Rd, Ste 2A",Willingboro,NJ,8046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Gy-x7S3XhuwM2aQ6Het2gA.jpg
O823FiPDepbCKYo7w2uGAg,Macaroni's Restaurant,9315 Old Bustleton Ave,Philadelphia,PA,19115.0,4.0,https://storage.googleapis.com/2024capstone51/photos/qbesUOVFJGSZyfAw73GWfQ.jpg
-c6hc8kxFzeaIKoM6nWS-Q,Al's Airport Inn,636 Bear Tavern Rd,Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-FQP7TT4TbxgjgP02apggw.jpg
zz0l4dUf28wzPAaTdGqsSw,El Pique - Wilmington,805 Old Dupont Rd,Wilmington,DE,19804.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
vEfA3V3pCrnigUFlLJ3gLw,Gleaner's Cafe,917 S 9th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Udn_Y8N7Ai7oM7KAypZ_Jg.jpg
LxUXGHOQ_G6ufOLDlUEvFg,Halal Kabab and Curry,7233 Marshall Rd,Upper Darby,PA,19082.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_Zz2Pa93opxFMlONGai-sg.jpg
uhtWkEVXRoOdfYw7EGX4UA,Durango's Saloon,120 E Philadelphia Ave,Boyertown,PA,19512.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
mv9uuDPJDaxl0zJ5cEhpXA,Mr Wish - South Philly,1100 Washington Ave,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jP02btXGR1Dj_u2ZAFYjWw.jpg
CcHbzM4bTBCHXe1YiAwAYA,Azaad Foods,6443 Castor Ave,Philadelphia,PA,19149.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5Y52OQk8WatjNFRy4il0zg.jpg
aj3ESi3I6WNzGWp3j6OehQ,Pour Richard's Coffee,36 Berkley Rd,Devon,PA,19333.0,4.5,https://storage.googleapis.com/2024capstone51/photos/AllfUVxXk86jUR4l70vNqg.jpg
sHT5IU_FdpewbBX-106MTA,Under the Moon Cafe,23 N Union St,Lambertville,NJ,8530.0,4.5,https://storage.googleapis.com/2024capstone51/photos/nB1kGjaNkWrzmYri13nf1w.jpg
diNav3HqME_S5-oYa6bRFQ,Bakers of Buffington,131 E Lancaster Ave,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/8yjTGnrmSYysQwsBfVg8jw.jpg
RFZkaLeWov_1p5ePBLz6EQ,Broadmoor Restaurant,8 N Union St,Lambertville,NJ,8530.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aLUENeUt08umSwcKMphptQ.jpg
8DgydGfkCYt2aGpbVMmhNQ,Florentino's Restaurant,18 S State St,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZM-qwZrQMhv3cpDVKZaLTQ.jpg
SYcdJP123caYVCkZ27BIOw,Southeast Kitchen,1901 Delaware Ave,Wilmington,DE,19806.0,4.0,https://storage.googleapis.com/2024capstone51/photos/1dALT7Pf3HyfTlxcccLMww.jpg
ZufSfqQ4RfUk4RAQgnlc0Q,Station Taproom,207 W Lancaster Ave,Downingtown,PA,19335.0,4.5,https://storage.googleapis.com/2024capstone51/photos/5AcE9-gou-ZMD4HvlUTuqA.jpg
y6FxggLj1xnJ0ArqV3UoVw,Andy's Chicken,2001 Memphis St,Philadelphia,PA,19125.0,4.5,https://storage.googleapis.com/2024capstone51/photos/X2qxpWuhENqR-QgOQIpMPQ.jpg
12aD4pD1uCJYA4ivdAd3Ug,The Cafe,188 N Pine St,Langhorne,PA,19047.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
pM8A2jlrmps94F73mdxNuw,LaScala's Birra,5300 N Park Dr,Pennsauken Township,NJ,8109.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Hl9eTMEvuqOwbDaklyGJ5A.jpg
DveLJu6Wo8UCunM7iarKhA,Tredici,185 E Lancaster Ave,Wayne,PA,19087.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
A3P0BQ10fhjmR2skHKNOkQ,Asuka Sushi,447 Larchmont Blvd,Mount Laurel,NJ,8054.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0FQ-x9OBQENMda__v0JJBA.jpg
qpvv357PXpS73vnRGrNSrg,Kid Rip's,115 S Black Horse Pike,Runnemede,NJ,8078.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fNw3raw097y88-2W6DjrVQ.jpg
FXUvbpIGhs1uUwzhu9kXPw,Osaki Japanese Cuisine,3949 Brownsville Rd,Feasterville-Trevose,PA,19053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/DPt55mHqcrsA546Ri2aU_A.jpg
T0GS1FEYQBy2xlxWGWamBw,Bar Lucca,729 East Hector St,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fiMMoH7qoaH_3AN9yo-Uaw.jpg
K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,1711 South St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/E6SsMsJ15yERH70WvJMJVg.jpg
o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,1117 S 11th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/o3O64x0RnBpZe6CUmUfPtQ.jpg
dwh4dy4zyrf-NTqaCYjH6A,Byrne's Tavern,3301 Richmond St,Philadelphia,PA,19134.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
5Qe5XyVtWDhygiyRs-PmlA,Di Paolo's Italian Ristorante,28 S Broad St,Penns Grove,NJ,8069.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5Tj9lBX8vfqG-Lnn8l9fJQ.jpg
mskYyOH-xVyBlBn9OLqu4Q,Drip Cafe,144 Lantana Dr,Hockessin,DE,19707.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JXBzbg5KcnplY-YCWWHaVA.jpg
v72qGvd53IxhM2m8aatOpg,Kanella Grill,1001 Spruce St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LbkdVq5tj4ADfmHcOodgXg.jpg
3P-5sAQoAyKcoO5e4paG7Q,Little Anthony's Pizza,"287 Christiana Rd, Ste 10",New Castle,DE,19720.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
jMi5SL9vb6nLJGRjw0HK3Q,Civera's Deli,2214 State Rd,Drexel Hill,PA,19026.0,4.0,https://storage.googleapis.com/2024capstone51/photos/R7SfVhhGfdm-sqLcuqNs3g.jpg
OT9SZuEFV-7lVMCcsZmb6Q,PLNT Burger,15 E Wynnewood Rd,Wynnewood,PA,19096.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Pb8XNOSISFQ_vn8uPZO3EA.jpg
bQpgeAc4Ug8RmzGbr0OV2g,MOD Pizza,1528 N Main St,Warrington,PA,18976.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aZordMXX1UdAn2xvTqOhHg.jpg
M9VkaxbqNBOq38rccYwFYg,Delicious Dishes,1143 Cooper St,Edgewater Park,NJ,8010.0,4.0,https://storage.googleapis.com/2024capstone51/photos/dkgRd50llKv0qaFHxx7XZQ.jpg
r7mq6B02sPq1fDims9KAEA,Pak Yue Chinese Restaurant,2347 Haverford Rd,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
tM-ObyoUno83kylE283iXw,A Taste of Britain,503 W Lancaster Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/WS68v_K2ghaUxGdFKoXQ8Q.jpg
-cEFKAznWmI0cledNOIQ7w,Gran Caffe L'Aquila,1716 Chestnut St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/BA4TqJx1VmHPPax2EclXzw.jpg
4e9tguRcMc4S5hzBlfC62A,The Farm and Fisherman Tavern,1442 Marlton Pike E,Cherry Hill,NJ,8034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/XF9R_eM8fo5i0kouZheIiQ.jpg
e3Y3hDpwHc9RmQlJtIgHuw,Lacroix Restaurant at The Rittenhouse,210 W Rittenhouse Sq,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/LFlu28doJZs-54JnIQyYmQ.jpg
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,22 S 3rd St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/BkMXTYm3cDamYYKGr_be3g.jpg
qCpdeQYPf9i1EZhTnQgjtg,The Foodery at Rittenhouse,1710 Sansom St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/gtq-ODSTPEuh83TVstpxSg.jpg
CHSBxTwdPoedce_wC9Z40A,The Mill,1700 Sumneytown Pike,Kulpsville,PA,19443.0,4.0,https://storage.googleapis.com/2024capstone51/photos/buDiUTM6HCJaT2qsqZImqA.jpg
xdc0TbKkHMZN3N82oeq2XA,Via Locusta,1723 Locust St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/G6VYStF2Cp4uoLVk2_fTnQ.jpg
fbWQIrmxnKywa4jGBLW2TA,Szechuan Express,101 E City Ave,Bala Cynwyd,PA,19004.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
mNjxBK9j2hNAdkEV8b61jQ,Barry's Buns,8221 Germantown Ave,Philadelphia,PA,19118.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rdZb4Sq74MW0wrXG2b3mcQ.jpg
E0E901zeU9Kir_MqeYx-5w,Ban Bamboo,6190 Ridge Ave,Philadelphia,PA,19128.0,4.0,https://storage.googleapis.com/2024capstone51/photos/RLUh-2il3bco4mow3iZc5A.jpg
KxgoNsTwdurBn7gkIL8BZg,Brooklyn Original Pizzeria,908 W Kings Hwy,Haddon Heights,NJ,8035.0,4.5,https://storage.googleapis.com/2024capstone51/photos/sD7UC89YvgMM4dIk3lT1eA.jpg
SA1kBystZZn8yYiQsjljYQ,Cafe Chorba,1 E Trenton Ave,Morrisville,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LvUMgnmjsHs32KfEG5q_Pg.jpg
ez1xAIwSguvgj3F8B7uJsA,Pepperoncini Restaurant & Bar,72 Poplar St,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/1NvRh5J5YCJeIDDymwL-vg.jpg
mXCc-htrMH55gdaWF7wH2A,Lucky Star Asian Cuisine,8919 Ridge Ave Store,Philadelphia,PA,19128.0,4.0,https://storage.googleapis.com/2024capstone51/photos/4CUzyaMmLTlxlV8qUPyFyg.jpg
QUwn9cGTefrWSF5Qy0zhOw,Amy's Omelette House,637 High St,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FdkK15x7t7qQuFiGo5xBVQ.jpg
Nsh4KiDEu5xWhPjJftSESA,Lyn's,3600 Spruce St,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/wUEqUH69FyJ88RXpB3QUUg.jpg
sWFF0RP0lT_CG4h98s6mGQ,Oriental Pearl Restaurant,133 W Main St,Moorestown,NJ,8057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
18790ccUVHejWqCmkoSJjA,Casta Diva,227 S 20th St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/33QpuURw13zODNxiiWjhlw.jpg
ZDFFTEGY62302JDnx4HU2g,Liv & Charlie Real Food,5 N Union St,Lambertville,NJ,8530.0,4.5,https://storage.googleapis.com/2024capstone51/photos/5O8_95lZAeTgGG5eJFyKKw.jpg
k1VWscMY1JqCHNVDk-lD5w,Philter,111 W State St,Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/QSNuz0EHK8VAGrZ0B3LNow.jpg
LBqAH3KQEuLX5XIWLjBGnQ,Pho 9,1200 Haddonfield Rd,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OPLNGyaiEDzcVVwd1UbLXQ.jpg
D6iFuPJ5MHbHQafduwUHgw,Sushi House,"332 W Trenton Ave, Ste 110",Morrisville,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fouNJNWThmnVfFPliQw40w.jpg
p8sIj80pLuzyDZW_gLAIlA,Cafe Cabana,628 E Main St,Lansdale,PA,19446.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ORSJyZ7w-ijMj2eR2PRaRQ.jpg
yG5tkMER9Ftkv4RDwMaQuA,Chengdu Famous Food,3635 Lancaster Ave,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rgNFisF9e63akazx2kDZgg.jpg
DHzvDHtS0nmvJCt5qpag2g,TreVi,21 E Glenside Ave,Glenside,PA,19038.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aDffOF8tbUw3RtZHPwnTFQ.jpg
suqdvD8yoteMf_dPxV2W1w,Yummy Yummy,1878 Delmar Dr,Folcroft,PA,19032.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0BoG6rOxpW_WL_q2cYAe0w.jpg
4qG7aFq9-45830OfYt7gCA,Radicchio Cafe,402 Wood St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rNEdoc3ARlYLZy7yrDCQQA.jpg
xYfX43qH2bLNKpcqINdS_g,Ateethi,2046 Sansom St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GhiQq4uuSeaWOYu01xd-CQ.jpg
zDSZ1o-FYC2U7rrBg_kH7w,Two Eagles Cafe,1401 S 20th St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/82dN1v9_6nTvmQCaYeqBiw.jpg
CpBuc0aSueBpTXce3fJoRQ,Fiore Fine Foods,757 S Front St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Tyl9XREN249uXQ8hDl-LlA.jpg
wCkjZV39PSdC7iIV6urJMA,Tarantella Ristorante,"128 NJ-70, Ste 7",Medford,NJ,8055.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fL9caJvH2Qk6IWPsaJdsjQ.jpg
vVfy055EfLMdd0yJYHxiMQ,A La Mousse,145 N 11th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/oEGO3M-d8t-RTHKFvosB7A.jpg
wuH4TPUo8oJo4E59xZKsNg,&pizza - Walnut,430 Walnut St,Philadelphia,PA,19102.0,4.5,https://storage.googleapis.com/2024capstone51/photos/X2q_066RbvMLUlYYpwS4vg.jpg
ey5YxpCArIrbPVsG4hux5A,Snap Custom Pizza,1125 Lancaster Ave,Bryn Mawr,PA,19010.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Vjd_xUFQsn5MXc2pNzKKag,Lambertville Station Wine Cellar,11 Bridge St,Lambertville,NJ,8530.0,4.5,https://storage.googleapis.com/2024capstone51/photos/FXQXrOX9uvXSAiR1HxW-Cg.jpg
K_BoVdQ-FUsNGvxXwHz7Aw,Thai Chili 88,3 Shoppers Ln,Turnersville,NJ,8012.0,4.0,https://storage.googleapis.com/2024capstone51/photos/DwOSKUbjIcRtVW8qe4HL_A.jpg
uD_nMWd5b5d7gW1srYH6Jg,Top Taste,40 N 52nd St,Philadelphia,PA,19139.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
EDIDMgOAz6AhDzCtPqehNg,Fleming’s Prime Steakhouse & Wine Bar,"555 E Lancaster Ave, Ste 10",Radnor,PA,19087.0,4.0,https://storage.googleapis.com/2024capstone51/photos/H70gqAIPSgDYdfQRLuJ2tQ.jpg
lKU_kljhbEQKIPaM1Zbqiw,Little Nonna's,1234 Locust St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/BgG-2wiBihHh9Xkc4BMbAQ.jpg
4hv1n1VBzMvE-T4UtIcOcw,Di Bruno Bros.,1730 Chestnut St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/1UQSkpDqMx0Dp3SYvZ3WNw.jpg
eWQt1GxjK0eQ9vzJkvpKxw,wok my way,3000 Township Line Rd,Upper Darby,PA,19026.0,4.0,https://storage.googleapis.com/2024capstone51/photos/anhB2gBaRUcuWKmS_jOdsg.jpg
YnEbB8H1yZyphUDmDLV1mg,Croydon Pizza,808 State Rd,Croydon,PA,19021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JJWdpwGwEdCSBDmIGUBQ_Q.jpg
tbnajfmD2VlxDQ2RmaC7yQ,Choolaah,"155 Main St, Ste 120",King of Prussia,PA,19406.0,4.0,https://storage.googleapis.com/2024capstone51/photos/1pvLqCg4UXBPgDJ5GIS0Ng.jpg
1JTT6PBYcoVwiUdhsSLDEg,Teas N' Mi,1907 E Passyunk Ave,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rxIZzO0f04JBHloJ3PfHQQ.jpg
tuKYmeiSkAURPQnRDCLBxg,Rivera Taco Express,243 Christiana Rd,New Castle,DE,19720.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
bgxDswHIdFP0Go0pNfyAAw,Hummus Grill,3931 Walnut St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/dJ1lO1De073sIDEDtqS6-Q.jpg
phsLOuBeiYI43hglvWK96Q,P S & Co,1706 Locust St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-nWsnqYseSKHByjp9gwcGQ.jpg
LsvXJPcFLYMNX0FvjJgUzQ,Healthy Garden & Gourmet Pizza,747 Haddon Ave,Collingswood,NJ,8108.0,4.0,https://storage.googleapis.com/2024capstone51/photos/RPwGwXug4SMrFK5K3jEMkw.jpg
kzdW2Z8PowmTYMVbEFBXwg,Dino's Pizza & Pasta,101 E 4th St,Bridgeport,PA,19405.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Jn4tRtjIuz6MBCykQySpeg,Woodrow's Sandwich Shop,630 South St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/a0kItQ_FVQBPFxLmE5ePIw.jpg
u0Bt7uvvj7LAjAdiMtrhug,Laser Wolf,1301 N Howard St,Philadelphia,PA,19122.0,4.5,https://storage.googleapis.com/2024capstone51/photos/If5jA3EQkWvgn9M2zNeUaw.jpg
FrAPxIG3BSaeJN9kvhkEWg,Giorgio's Pizza & Subs,135 West Lincoln Hwy,Exton,PA,19341.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
pgri9CUZXGy9hi6UMMQR6A,Louie Louie,3611 Walnut St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/iR8BJnLRIEifRKyDuP_iew.jpg
7Zv6DTlcUZvBjmTic6oqTQ,Brunics,2000 S 17th St,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
wkO1a_i1Mzpd-0sbiLa7EA,Little Vinnie's Pizza & Pasta,1706 Faulkland Rd,Wilmington,DE,19805.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FQ60J2xokDipmenBDgWjjg,The Proper Brewing Company,117 W Broad St,Quakertown,PA,18951.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
UvGiBbey4LfRNLDDyJ1MTA,Anthony's Cucina Fresca,78 W Lancaster Ave,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JRi3esABfssxeLmHKlZwmw.jpg
6IwF2rpoaiR_W6DzOvuceA,Victory Brewing Company Philadelphia,1776 Benjamin Franklin Pkwy,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/6gQBDZbk90bkj5nUsfVOlQ.jpg
u9modXzD6V2Gbpq0YS9W6Q,Oishi,2808 S Eagle Rd,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FNrJk5NrNKXVF2OmFT2xFQ.jpg
Z0VmjWiD6t-n1_YBsYVFCQ,Stove and Tap,158 West Gay St,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FJl6LCHbqiM9mvSwDjFAjw,Kim's Restaurant,5955 N 5th St,Philadelphia,PA,19120.0,4.0,https://storage.googleapis.com/2024capstone51/photos/qHMuh6csZkGhX5pI3t3Bgw.jpg
RQAF6a0akMiot5lZZnMNNw,Dalessandro’s Steaks & Hoagies,600 Wendover St,Philadelphia,PA,19128.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aBByf5xOoFa2YF7C4NMQvg.jpg
I8IPPZvEPdb_xG0nGIMyjA,Thai Chef & Noodle Fusion,157 W Lincoln Hwy,Penndel,PA,19047.0,4.5,https://storage.googleapis.com/2024capstone51/photos/vycoetQ7P57AGoWE2q3r3A.jpg
ijJLd8VHB-vPLWmHyyELYQ,Deerhead Hot Dogs,1233 Churchmans Rd,Newark,DE,19713.0,4.0,https://storage.googleapis.com/2024capstone51/photos/sit4tduaD_CZEyHaJIPWAQ.jpg
